时间,键鼠动作,键鼠持续时间,键鼠坐标,眼动动作,眼动持续时间,眼动坐标,状态,时间差,index
1728465046,Slow_move,"['1728465046.02', '1728465046.89', '0.8700001239776611']","['-1129', '620', '-1003', '962']",Slow_saccade,"['1728465044.67', '1728465046.26', '1.5899999141693115']","['0.5099999904632568', '160.82275390625', '0.7799999713897705', '1173.9295654296875']",,0:01:16,2
1728465046,Slow_move,"['1728465046.02', '1728465046.89', '0.8700001239776611']","['-1129', '620', '-1003', '962']",Slow_saccade,"['1728465044.67', '1728465046.26', '1.5899999141693115']","['0.5099999904632568', '160.82275390625', '0.7799999713897705', '1173.9295654296875']",,0:01:16,2
1728465046,Slow_move,"['1728465046.02', '1728465046.89', '0.8700001239776611']","['-1129', '620', '-1003', '962']",Slow_saccade,"['1728465044.67', '1728465046.26', '1.5899999141693115']","['0.5099999904632568', '160.82275390625', '0.7799999713897705', '1173.9295654296875']",,0:01:16,2
1728465046,Slow_move,"['1728465046.02', '1728465046.89', '0.8700001239776611']","['-1129', '620', '-1003', '962']",Fast_saccade,"['1728465046.27', '1728465047.05', '0.7799999713897705']","['1173.9295654296875', '1384.9510498046875', '1249.003662109375', '1433.1488037109375']",,0:01:16,2
1728465047,Slow_move,"['1728465046.02', '1728465046.89', '0.8700001239776611']","['-1129', '620', '-1003', '962']",Fast_saccade,"['1728465046.27', '1728465047.05', '0.7799999713897705']","['1173.9295654296875', '1384.9510498046875', '1249.003662109375', '1433.1488037109375']",,0:01:16,2
1728465047,Slow_move,"['1728465046.02', '1728465046.89', '0.8700001239776611']","['-1129', '620', '-1003', '962']",Fast_saccade,"['1728465046.27', '1728465047.05', '0.7799999713897705']","['1173.9295654296875', '1384.9510498046875', '1249.003662109375', '1433.1488037109375']",,0:01:17,2
1728465047,Slow_move,"['1728465046.02', '1728465046.89', '0.8700001239776611']","['-1129', '620', '-1003', '962']",Fast_saccade,"['1728465046.27', '1728465047.05', '0.7799999713897705']","['1173.9295654296875', '1384.9510498046875', '1249.003662109375', '1433.1488037109375']",,0:01:17,2
1728465047,Slow_move,"['1728465046.02', '1728465046.89', '0.8700001239776611']","['-1129', '620', '-1003', '962']",Fast_saccade,"['1728465046.27', '1728465047.05', '0.7799999713897705']","['1173.9295654296875', '1384.9510498046875', '1249.003662109375', '1433.1488037109375']",,0:01:17,2
1728465047,Slow_move,"['1728465046.02', '1728465046.89', '0.8700001239776611']","['-1129', '620', '-1003', '962']",Fast_saccade,"['1728465046.27', '1728465047.05', '0.7799999713897705']","['1173.9295654296875', '1384.9510498046875', '1249.003662109375', '1433.1488037109375']",,0:01:17,2
1728465047,Hover,"['1728465046.9', '1728465046.99', '0.08999991416931152']",,Fast_saccade,"['1728465046.27', '1728465047.05', '0.7799999713897705']","['1173.9295654296875', '1384.9510498046875', '1249.003662109375', '1433.1488037109375']",,0:01:17,2
1728465047,Slow_move,"['1728465047.00', '1728465047.39', '0.3900001049041748']","['-1003', '963', '-991', '956']",Fixation,"['1728465047.05', '1728465047.86', '0.809999942779541']","['1249.003662109375', '1433.1488037109375']",思考,0:01:17,2
1728465047,Slow_move,"['1728465047.00', '1728465047.39', '0.3900001049041748']","['-1003', '963', '-991', '956']",Fixation,"['1728465047.05', '1728465047.86', '0.809999942779541']","['1249.003662109375', '1433.1488037109375']",思考,0:01:17,2
1728465047,Slow_move,"['1728465047.00', '1728465047.39', '0.3900001049041748']","['-1003', '963', '-991', '956']",Fixation,"['1728465047.05', '1728465047.86', '0.809999942779541']","['1249.003662109375', '1433.1488037109375']",思考,0:01:17,2
1728465047,Slow_move,"['1728465047.00', '1728465047.39', '0.3900001049041748']","['-1003', '963', '-991', '956']",Fixation,"['1728465047.05', '1728465047.86', '0.809999942779541']","['1249.003662109375', '1433.1488037109375']",思考,0:01:17,2
1728465048,Hover,"['1728465047.4', '1728465047.6', '0.19999980926513672']",,Fixation,"['1728465047.05', '1728465047.86', '0.809999942779541']","['1249.003662109375', '1433.1488037109375']",思考,0:01:17,2
1728465048,Hover,"['1728465047.4', '1728465047.6', '0.19999980926513672']",,Fixation,"['1728465047.05', '1728465047.86', '0.809999942779541']","['1249.003662109375', '1433.1488037109375']",思考,0:01:18,2
1728465048,Slow_move,"['1728465047.61', '1728465047.69', '0.08000016212463379']","['-991', '955', '-985', '952']",Fixation,"['1728465047.05', '1728465047.86', '0.809999942779541']","['1249.003662109375', '1433.1488037109375']",思考,0:01:18,2
1728465048,Click,1728465048,"['-985', '952', '']",Fixation,"['1728465047.05', '1728465047.86', '0.809999942779541']","['1249.003662109375', '1433.1488037109375']",思考,0:01:18,2
1728465048,Hover,"['1728465047.82', '1728465047.95', '0.13000011444091797']",,Fixation,"['1728465047.05', '1728465047.86', '0.809999942779541']","['1249.003662109375', '1433.1488037109375']",思考,0:01:18,2
1728465048,Hover,"['1728465047.82', '1728465047.95', '0.13000011444091797']",,Fixation,"['1728465047.93', '1728465048.65', '0.7200000286102295']","['1208.6326904296875', '1401.7919921875']",思考,0:01:18,2
1728465048,Slow_move,"['1728465047.96', '1728465048.26', '0.2999999523162842']","['-985', '952', '-973', '950']",Fixation,"['1728465047.93', '1728465048.65', '0.7200000286102295']","['1208.6326904296875', '1401.7919921875']",思考,0:01:18,2
1728465048,Slow_move,"['1728465047.96', '1728465048.26', '0.2999999523162842']","['-985', '952', '-973', '950']",Fixation,"['1728465047.93', '1728465048.65', '0.7200000286102295']","['1208.6326904296875', '1401.7919921875']",思考,0:01:18,2
1728465048,Slow_move,"['1728465047.96', '1728465048.26', '0.2999999523162842']","['-985', '952', '-973', '950']",Fixation,"['1728465047.93', '1728465048.65', '0.7200000286102295']","['1208.6326904296875', '1401.7919921875']",思考,0:01:18,2
1728465048,Click,1728465048,"['-973', '950', '']",Fixation,"['1728465047.93', '1728465048.65', '0.7200000286102295']","['1208.6326904296875', '1401.7919921875']",思考,0:01:18,2
1728465049,Hover,"['1728465048.43', '1728465048.53', '0.09999990463256836']",,Fixation,"['1728465047.93', '1728465048.65', '0.7200000286102295']","['1208.6326904296875', '1401.7919921875']",思考,0:01:18,2
1728465049,Slow_move,"['1728465048.54', '1728465048.83', '0.28999996185302734']","['-973', '950', '-967', '918']",Fixation,"['1728465047.93', '1728465048.65', '0.7200000286102295']","['1208.6326904296875', '1401.7919921875']",思考,0:01:19,2
1728465049,Slow_move,"['1728465048.54', '1728465048.83', '0.28999996185302734']","['-973', '950', '-967', '918']",Fixation,"['1728465047.93', '1728465048.65', '0.7200000286102295']","['1208.6326904296875', '1401.7919921875']",思考,0:01:19,2
1728465049,Slow_move,"['1728465048.54', '1728465048.83', '0.28999996185302734']","['-973', '950', '-967', '918']",Slow_saccade,"['1728465048.66', '1728465049.03', '0.36999988555908203']","['0.7200000286102295', '1208.6326904296875', '0.6400001049041748', '638.6494140625']",,0:01:19,2
1728465049,Hover,"['1728465048.84', '1728465048.92', '0.08000016212463379']",,Slow_saccade,"['1728465048.66', '1728465049.03', '0.36999988555908203']","['0.7200000286102295', '1208.6326904296875', '0.6400001049041748', '638.6494140625']",,0:01:19,2
1728465049,Slow_move,"['1728465048.93', '1728465049.99', '1.059999942779541']","['-966', '917', '-1356', '144']",Slow_saccade,"['1728465048.66', '1728465049.03', '0.36999988555908203']","['0.7200000286102295', '1208.6326904296875', '0.6400001049041748', '638.6494140625']",,0:01:19,2
1728465049,Slow_move,"['1728465048.93', '1728465049.99', '1.059999942779541']","['-966', '917', '-1356', '144']",Fixation,"['1728465049.04', '1728465049.68', '0.6400001049041748']","['638.6494140625', '167.26077270507812']",思考,0:01:19,2
1728465049,Slow_move,"['1728465048.93', '1728465049.99', '1.059999942779541']","['-966', '917', '-1356', '144']",Fixation,"['1728465049.04', '1728465049.68', '0.6400001049041748']","['638.6494140625', '167.26077270507812']",思考,0:01:19,2
1728465049,Slow_move,"['1728465048.93', '1728465049.99', '1.059999942779541']","['-966', '917', '-1356', '144']",Fixation,"['1728465049.04', '1728465049.68', '0.6400001049041748']","['638.6494140625', '167.26077270507812']",思考,0:01:19,2
1728465049,Slow_move,"['1728465048.93', '1728465049.99', '1.059999942779541']","['-966', '917', '-1356', '144']",Fixation,"['1728465049.04', '1728465049.68', '0.6400001049041748']","['638.6494140625', '167.26077270507812']",思考,0:01:19,2
1728465050,Slow_move,"['1728465048.93', '1728465049.99', '1.059999942779541']","['-966', '917', '-1356', '144']",Fixation,"['1728465049.04', '1728465049.68', '0.6400001049041748']","['638.6494140625', '167.26077270507812']",思考,0:01:19,2
1728465050,Slow_move,"['1728465048.93', '1728465049.99', '1.059999942779541']","['-966', '917', '-1356', '144']",Fixation,"['1728465049.04', '1728465049.68', '0.6400001049041748']","['638.6494140625', '167.26077270507812']",思考,0:01:20,2
1728465050,Slow_move,"['1728465048.93', '1728465049.99', '1.059999942779541']","['-966', '917', '-1356', '144']",Fixation,"['1728465049.04', '1728465049.68', '0.6400001049041748']","['638.6494140625', '167.26077270507812']",思考,0:01:20,2
1728465050,Slow_move,"['1728465048.93', '1728465049.99', '1.059999942779541']","['-966', '917', '-1356', '144']",Fixation,"['1728465049.74', '1728465050.25', '0.5099999904632568']","['692.84228515625', '157.8848419189453']",思考,0:01:20,2
1728465050,Slow_move,"['1728465048.93', '1728465049.99', '1.059999942779541']","['-966', '917', '-1356', '144']",Fixation,"['1728465049.74', '1728465050.25', '0.5099999904632568']","['692.84228515625', '157.8848419189453']",思考,0:01:20,2
1728465050,Click,1728465050,"['-1356', '144', '']",Fixation,"['1728465049.74', '1728465050.25', '0.5099999904632568']","['692.84228515625', '157.8848419189453']",思考,0:01:20,2
1728465050,Hover,"['1728465050.06', '1728465050.41', '0.35000014305114746']",,Fixation,"['1728465049.74', '1728465050.25', '0.5099999904632568']","['692.84228515625', '157.8848419189453']",思考,0:01:20,2
1728465050,Hover,"['1728465050.06', '1728465050.41', '0.35000014305114746']",,Fixation,"['1728465049.74', '1728465050.25', '0.5099999904632568']","['692.84228515625', '157.8848419189453']",思考,0:01:20,2
1728465050,Hover,"['1728465050.06', '1728465050.41', '0.35000014305114746']",,Slow_saccade,"['1728465050.26', '1728465050.94', '0.6800000667572021']","['0.5099999904632568', '692.84228515625', '0.3299999237060547', '351.8543701171875']",,0:01:20,2
1728465050,Hover,"['1728465050.06', '1728465050.41', '0.35000014305114746']",,Slow_saccade,"['1728465050.26', '1728465050.94', '0.6800000667572021']","['0.5099999904632568', '692.84228515625', '0.3299999237060547', '351.8543701171875']",,0:01:20,2
1728465051,Slow_move,"['1728465050.42', '1728465051.67', '1.25']","['-1356', '144', '-1620', '504']",Slow_saccade,"['1728465050.26', '1728465050.94', '0.6800000667572021']","['0.5099999904632568', '692.84228515625', '0.3299999237060547', '351.8543701171875']",,0:01:20,2
1728465051,Slow_move,"['1728465050.42', '1728465051.67', '1.25']","['-1356', '144', '-1620', '504']",Slow_saccade,"['1728465050.26', '1728465050.94', '0.6800000667572021']","['0.5099999904632568', '692.84228515625', '0.3299999237060547', '351.8543701171875']",,0:01:21,2
1728465051,Slow_move,"['1728465050.42', '1728465051.67', '1.25']","['-1356', '144', '-1620', '504']",Slow_saccade,"['1728465050.26', '1728465050.94', '0.6800000667572021']","['0.5099999904632568', '692.84228515625', '0.3299999237060547', '351.8543701171875']",,0:01:21,2
1728465051,Slow_move,"['1728465050.42', '1728465051.67', '1.25']","['-1356', '144', '-1620', '504']",Slow_saccade,"['1728465050.26', '1728465050.94', '0.6800000667572021']","['0.5099999904632568', '692.84228515625', '0.3299999237060547', '351.8543701171875']",,0:01:21,2
1728465051,Slow_move,"['1728465050.42', '1728465051.67', '1.25']","['-1356', '144', '-1620', '504']",Slow_saccade,"['1728465050.26', '1728465050.94', '0.6800000667572021']","['0.5099999904632568', '692.84228515625', '0.3299999237060547', '351.8543701171875']",,0:01:21,2
1728465051,Slow_move,"['1728465050.42', '1728465051.67', '1.25']","['-1356', '144', '-1620', '504']",Fixation,"['1728465050.95', '1728465051.28', '0.3299999237060547']","['351.8543701171875', '641.0159912109375']",思考,0:01:21,2
1728465051,Slow_move,"['1728465050.42', '1728465051.67', '1.25']","['-1356', '144', '-1620', '504']",Fixation,"['1728465050.95', '1728465051.28', '0.3299999237060547']","['351.8543701171875', '641.0159912109375']",思考,0:01:21,2
1728465051,Slow_move,"['1728465050.42', '1728465051.67', '1.25']","['-1356', '144', '-1620', '504']",Fixation,"['1728465050.95', '1728465051.28', '0.3299999237060547']","['351.8543701171875', '641.0159912109375']",思考,0:01:21,2
1728465051,Slow_move,"['1728465050.42', '1728465051.67', '1.25']","['-1356', '144', '-1620', '504']",Fixation,"['1728465050.95', '1728465051.28', '0.3299999237060547']","['351.8543701171875', '641.0159912109375']",思考,0:01:21,2
1728465051,Slow_move,"['1728465050.42', '1728465051.67', '1.25']","['-1356', '144', '-1620', '504']",Fixation,"['1728465051.34', '1728465051.85', '0.5099999904632568']","['327.0454406738281', '687.2971801757812']",思考,0:01:21,2
1728465052,Slow_move,"['1728465050.42', '1728465051.67', '1.25']","['-1356', '144', '-1620', '504']",Fixation,"['1728465051.34', '1728465051.85', '0.5099999904632568']","['327.0454406738281', '687.2971801757812']",思考,0:01:21,2
1728465052,Slow_move,"['1728465050.42', '1728465051.67', '1.25']","['-1356', '144', '-1620', '504']",Fixation,"['1728465051.34', '1728465051.85', '0.5099999904632568']","['327.0454406738281', '687.2971801757812']",思考,0:01:22,2
1728465052,Slow_move,"['1728465050.42', '1728465051.67', '1.25']","['-1356', '144', '-1620', '504']",Fixation,"['1728465051.34', '1728465051.85', '0.5099999904632568']","['327.0454406738281', '687.2971801757812']",思考,0:01:22,2
1728465052,Click,1728465052,"['-1620', '504', '']",Fixation,"['1728465051.34', '1728465051.85', '0.5099999904632568']","['327.0454406738281', '687.2971801757812']",思考,0:01:22,2
1728465052,Hover,"['1728465051.79', '1728465051.8700001', '0.08000016212463379']",,Slow_saccade,"['1728465051.86', '1728465052.48', '0.6200001239776611']","['0.5099999904632568', '327.0454406738281', '0.4500000476837158', '1608.98779296875']",,0:01:22,2
1728465052,Slow_move,"['1728465051.88', '1728465052.44', '0.559999942779541']","['-1620', '504', '-711', '468']",Slow_saccade,"['1728465051.86', '1728465052.48', '0.6200001239776611']","['0.5099999904632568', '327.0454406738281', '0.4500000476837158', '1608.98779296875']",,0:01:22,2
1728465052,Slow_move,"['1728465051.88', '1728465052.44', '0.559999942779541']","['-1620', '504', '-711', '468']",Slow_saccade,"['1728465051.86', '1728465052.48', '0.6200001239776611']","['0.5099999904632568', '327.0454406738281', '0.4500000476837158', '1608.98779296875']",,0:01:22,2
1728465052,Slow_move,"['1728465051.88', '1728465052.44', '0.559999942779541']","['-1620', '504', '-711', '468']",Slow_saccade,"['1728465051.86', '1728465052.48', '0.6200001239776611']","['0.5099999904632568', '327.0454406738281', '0.4500000476837158', '1608.98779296875']",,0:01:22,2
1728465052,Slow_move,"['1728465051.88', '1728465052.44', '0.559999942779541']","['-1620', '504', '-711', '468']",Slow_saccade,"['1728465051.86', '1728465052.48', '0.6200001239776611']","['0.5099999904632568', '327.0454406738281', '0.4500000476837158', '1608.98779296875']",,0:01:22,2
1728465052,Slow_move,"['1728465051.88', '1728465052.44', '0.559999942779541']","['-1620', '504', '-711', '468']",Slow_saccade,"['1728465051.86', '1728465052.48', '0.6200001239776611']","['0.5099999904632568', '327.0454406738281', '0.4500000476837158', '1608.98779296875']",,0:01:22,2
1728465053,Hover,"['1728465052.45', '1728465052.57', '0.11999988555908203']",,Slow_saccade,"['1728465051.86', '1728465052.48', '0.6200001239776611']","['0.5099999904632568', '327.0454406738281', '0.4500000476837158', '1608.98779296875']",,0:01:22,2
1728465053,Click,1728465053,"['-710', '467', '']",Fixation,"['1728465052.49', '1728465052.94', '0.4500000476837158']","['1608.98779296875', '560.4696044921875']",,0:01:23,2
1728465053,Hover,"['1728465052.59', '1728465052.84', '0.25']",,Fixation,"['1728465052.49', '1728465052.94', '0.4500000476837158']","['1608.98779296875', '560.4696044921875']",,0:01:23,2
1728465053,Hover,"['1728465052.59', '1728465052.84', '0.25']",,Fixation,"['1728465052.49', '1728465052.94', '0.4500000476837158']","['1608.98779296875', '560.4696044921875']",,0:01:23,2
1728465053,Slow_move,"['1728465052.85', '1728465053.09', '0.24000000953674316']","['-709', '467', '-873', '247']",Fixation,"['1728465052.49', '1728465052.94', '0.4500000476837158']","['1608.98779296875', '560.4696044921875']",,0:01:23,2
