 ±º‰,º¸ Û∂Ø◊˜,º¸ Û≥÷–¯ ±º‰,º¸ Û◊¯±Í,—€∂Ø∂Ø◊˜,—€∂Ø≥÷–¯ ±º‰,—€∂Ø◊¯±Í,◊¥Ã¨, ±º‰≤Ó, operationId,"	page","	module","	widget","	startTimeTick","	duration",
1729563204,Slow_move,"['1729563203.28', '1729563204.01', '0.7300000190734863']","['-1143', '509', '-1643', '516']",Slow_saccade,"['1729563203.21', '1729563203.77', '0.559999942779541']","['0.3900001049041748', '1014.0005493164062', '0.4500000476837158', '313.9224548339844']",,0:00:41,,,,,,,
1729563204,Slow_move,"['1729563203.28', '1729563204.01', '0.7300000190734863']","['-1143', '509', '-1643', '516']",Slow_saccade,"['1729563203.21', '1729563203.77', '0.559999942779541']","['0.3900001049041748', '1014.0005493164062', '0.4500000476837158', '313.9224548339844']",,0:00:41,,,,,,,
1729563204,Slow_move,"['1729563203.28', '1729563204.01', '0.7300000190734863']","['-1143', '509', '-1643', '516']",Slow_saccade,"['1729563203.21', '1729563203.77', '0.559999942779541']","['0.3900001049041748', '1014.0005493164062', '0.4500000476837158', '313.9224548339844']",,0:00:41,,,,,,,
1729563204,Slow_move,"['1729563203.28', '1729563204.01', '0.7300000190734863']","['-1143', '509', '-1643', '516']",Slow_saccade,"['1729563203.21', '1729563203.77', '0.559999942779541']","['0.3900001049041748', '1014.0005493164062', '0.4500000476837158', '313.9224548339844']",,0:00:41,,,,,,,
1729563204,Slow_move,"['1729563203.28', '1729563204.01', '0.7300000190734863']","['-1143', '509', '-1643', '516']",Fixation,"['1729563203.78', '1729563204.23', '0.4500000476837158']","['313.9224548339844', '631.2347412109375']",,0:00:41,,,,,,,
1729563204,Click,1729563204,"['-1643', '516', '']",Fixation,"['1729563203.78', '1729563204.23', '0.4500000476837158']","['313.9224548339844', '631.2347412109375']",,0:00:41,test1-1729563024486-00000022,Courses,CheckCourse,CC-coursename,179544,81,
1729563204,Hover,"['1729563204.04', '1729563204.15', '0.1100001335144043']",,Fixation,"['1729563203.78', '1729563204.23', '0.4500000476837158']","['313.9224548339844', '631.2347412109375']",,0:00:41,,,,,,,
1729563204,Hover,"['1729563204.04', '1729563204.15', '0.1100001335144043']",,Fixation,"['1729563203.78', '1729563204.23', '0.4500000476837158']","['313.9224548339844', '631.2347412109375']",,0:00:41,,,,,,,
1729563204,Hover,"['1729563204.26', '1729563205.48', '1.2200000286102295']",,Slow_saccade,"['1729563204.24', '1729563205.61', '1.369999885559082']","['0.4500000476837158', '313.9224548339844', '0.6400001049041748', '384.82623291015625']",,0:00:41,,,,,,,
1729563204,Hover,"['1729563204.26', '1729563205.48', '1.2200000286102295']",,Slow_saccade,"['1729563204.24', '1729563205.61', '1.369999885559082']","['0.4500000476837158', '313.9224548339844', '0.6400001049041748', '384.82623291015625']",,0:00:42,,,,,,,
1729563205,Hover,"['1729563204.26', '1729563205.48', '1.2200000286102295']",,Slow_saccade,"['1729563204.24', '1729563205.61', '1.369999885559082']","['0.4500000476837158', '313.9224548339844', '0.6400001049041748', '384.82623291015625']",,0:00:42,,,,,,,
1729563205,Hover,"['1729563204.26', '1729563205.48', '1.2200000286102295']",,Slow_saccade,"['1729563204.24', '1729563205.61', '1.369999885559082']","['0.4500000476837158', '313.9224548339844', '0.6400001049041748', '384.82623291015625']",,0:00:42,,,,,,,
1729563205,Hover,"['1729563204.26', '1729563205.48', '1.2200000286102295']",,Slow_saccade,"['1729563204.24', '1729563205.61', '1.369999885559082']","['0.4500000476837158', '313.9224548339844', '0.6400001049041748', '384.82623291015625']",,0:00:42,,,,,,,
1729563205,Hover,"['1729563204.26', '1729563205.48', '1.2200000286102295']",,Slow_saccade,"['1729563204.24', '1729563205.61', '1.369999885559082']","['0.4500000476837158', '313.9224548339844', '0.6400001049041748', '384.82623291015625']",,0:00:42,,,,,,,
1729563205,Hover,"['1729563204.26', '1729563205.48', '1.2200000286102295']",,Slow_saccade,"['1729563204.24', '1729563205.61', '1.369999885559082']","['0.4500000476837158', '313.9224548339844', '0.6400001049041748', '384.82623291015625']",,0:00:42,,,,,,,
1729563205,Hover,"['1729563204.26', '1729563205.48', '1.2200000286102295']",,Slow_saccade,"['1729563204.24', '1729563205.61', '1.369999885559082']","['0.4500000476837158', '313.9224548339844', '0.6400001049041748', '384.82623291015625']",,0:00:42,,,,,,,
1729563205,Hover,"['1729563204.26', '1729563205.48', '1.2200000286102295']",,Slow_saccade,"['1729563204.24', '1729563205.61', '1.369999885559082']","['0.4500000476837158', '313.9224548339844', '0.6400001049041748', '384.82623291015625']",,0:00:42,,,,,,,
1729563205,Hover,"['1729563204.26', '1729563205.48', '1.2200000286102295']",,Slow_saccade,"['1729563204.24', '1729563205.61', '1.369999885559082']","['0.4500000476837158', '313.9224548339844', '0.6400001049041748', '384.82623291015625']",,0:00:42,,,,,,,
1729563205,Hover,"['1729563204.26', '1729563205.48', '1.2200000286102295']",,Slow_saccade,"['1729563204.24', '1729563205.61', '1.369999885559082']","['0.4500000476837158', '313.9224548339844', '0.6400001049041748', '384.82623291015625']",,0:00:42,,,,,,,
1729563205,Hover,"['1729563204.26', '1729563205.48', '1.2200000286102295']",,Slow_saccade,"['1729563204.24', '1729563205.61', '1.369999885559082']","['0.4500000476837158', '313.9224548339844', '0.6400001049041748', '384.82623291015625']",,0:00:43,,,,,,,
1729563206,Hover,"['1729563204.26', '1729563205.48', '1.2200000286102295']",,Slow_saccade,"['1729563204.24', '1729563205.61', '1.369999885559082']","['0.4500000476837158', '313.9224548339844', '0.6400001049041748', '384.82623291015625']",,0:00:43,,,,,,,
1729563206,Slow_move,"['1729563205.49', '1729563205.56', '0.06999993324279785']","['-1627', '508', '-1625', '506']",Slow_saccade,"['1729563204.24', '1729563205.61', '1.369999885559082']","['0.4500000476837158', '313.9224548339844', '0.6400001049041748', '384.82623291015625']",,0:00:43,,,,,,,
1729563206,Hover,"['1729563205.57', '1729563205.71', '0.1400001049041748']",,Fast_saccade,"['1729563205.62', '1729563206.26', '0.6400001049041748']","['384.82623291015625', '645.3021240234375', '838.0706787109375', '613.8856811523438']",≤È’“,0:00:43,,,,,,,
1729563206,Slow_move,"['1729563205.72', '1729563205.80', '0.07999992370605469']","['-1625', '506', '-1634', '507']",Fast_saccade,"['1729563205.62', '1729563206.26', '0.6400001049041748']","['384.82623291015625', '645.3021240234375', '838.0706787109375', '613.8856811523438']",≤È’“,0:00:43,,,,,,,
1729563206,Click,1729563206,"['-1634', '507', '']",Fast_saccade,"['1729563205.62', '1729563206.26', '0.6400001049041748']","['384.82623291015625', '645.3021240234375', '838.0706787109375', '613.8856811523438']",≤È’“,0:00:43,test1-1729563024486-00000023,Course Detail,None,"Blank(286, 420)",181429,72,
1729563206,Hover,"['1729563205.92', '1729563206.07', '0.14999985694885254']",,Fast_saccade,"['1729563205.62', '1729563206.26', '0.6400001049041748']","['384.82623291015625', '645.3021240234375', '838.0706787109375', '613.8856811523438']",≤È’“,0:00:43,,,,,,,
1729563206,Hover,"['1729563205.92', '1729563206.07', '0.14999985694885254']",,Fast_saccade,"['1729563205.62', '1729563206.26', '0.6400001049041748']","['384.82623291015625', '645.3021240234375', '838.0706787109375', '613.8856811523438']",≤È’“,0:00:43,,,,,,,
1729563206,Hover,"['1729563206.12', '1729563206.23', '0.1100001335144043']",,Fast_saccade,"['1729563205.62', '1729563206.26', '0.6400001049041748']","['384.82623291015625', '645.3021240234375', '838.0706787109375', '613.8856811523438']",≤È’“,0:00:43,,,,,,,
1729563206,Slow_move,"['1729563206.24', '1729563207.29', '1.0499999523162842']","['-1635', '508', '-974', '376']",Fast_saccade,"['1729563205.62', '1729563206.26', '0.6400001049041748']","['384.82623291015625', '645.3021240234375', '838.0706787109375', '613.8856811523438']",≤È’“,0:00:43,,,,,,,
1729563206,Slow_move,"['1729563206.24', '1729563207.29', '1.0499999523162842']","['-1635', '508', '-974', '376']",Slow_saccade,"['1729563206.27', '1729563209.27', '3.0']","['0.6400001049041748', '384.82623291015625', '0.8399999141693115', '1753.461669921875']",,0:00:44,,,,,,,
1729563207,Slow_move,"['1729563206.24', '1729563207.29', '1.0499999523162842']","['-1635', '508', '-974', '376']",Slow_saccade,"['1729563206.27', '1729563209.27', '3.0']","['0.6400001049041748', '384.82623291015625', '0.8399999141693115', '1753.461669921875']",,0:00:44,,,,,,,
1729563207,Slow_move,"['1729563206.24', '1729563207.29', '1.0499999523162842']","['-1635', '508', '-974', '376']",Slow_saccade,"['1729563206.27', '1729563209.27', '3.0']","['0.6400001049041748', '384.82623291015625', '0.8399999141693115', '1753.461669921875']",,0:00:44,,,,,,,
1729563207,Slow_move,"['1729563206.24', '1729563207.29', '1.0499999523162842']","['-1635', '508', '-974', '376']",Slow_saccade,"['1729563206.27', '1729563209.27', '3.0']","['0.6400001049041748', '384.82623291015625', '0.8399999141693115', '1753.461669921875']",,0:00:44,,,,,,,
1729563207,Slow_move,"['1729563206.24', '1729563207.29', '1.0499999523162842']","['-1635', '508', '-974', '376']",Slow_saccade,"['1729563206.27', '1729563209.27', '3.0']","['0.6400001049041748', '384.82623291015625', '0.8399999141693115', '1753.461669921875']",,0:00:44,,,,,,,
1729563207,Slow_move,"['1729563206.24', '1729563207.29', '1.0499999523162842']","['-1635', '508', '-974', '376']",Slow_saccade,"['1729563206.27', '1729563209.27', '3.0']","['0.6400001049041748', '384.82623291015625', '0.8399999141693115', '1753.461669921875']",,0:00:44,,,,,,,
1729563207,Slow_move,"['1729563206.24', '1729563207.29', '1.0499999523162842']","['-1635', '508', '-974', '376']",Slow_saccade,"['1729563206.27', '1729563209.27', '3.0']","['0.6400001049041748', '384.82623291015625', '0.8399999141693115', '1753.461669921875']",,0:00:44,,,,,,,
1729563207,Slow_move,"['1729563206.24', '1729563207.29', '1.0499999523162842']","['-1635', '508', '-974', '376']",Slow_saccade,"['1729563206.27', '1729563209.27', '3.0']","['0.6400001049041748', '384.82623291015625', '0.8399999141693115', '1753.461669921875']",,0:00:44,,,,,,,
1729563207,Slow_move,"['1729563206.24', '1729563207.29', '1.0499999523162842']","['-1635', '508', '-974', '376']",Slow_saccade,"['1729563206.27', '1729563209.27', '3.0']","['0.6400001049041748', '384.82623291015625', '0.8399999141693115', '1753.461669921875']",,0:00:44,,,,,,,
1729563207,Slow_move,"['1729563206.24', '1729563207.29', '1.0499999523162842']","['-1635', '508', '-974', '376']",Slow_saccade,"['1729563206.27', '1729563209.27', '3.0']","['0.6400001049041748', '384.82623291015625', '0.8399999141693115', '1753.461669921875']",,0:00:44,,,,,,,
1729563207,Fast_move,"['1729563207.3', '1729563207.52', '0.2200000286102295']","['-983.0', '382.0', '-1149.0', '426.0']",Slow_saccade,"['1729563206.27', '1729563209.27', '3.0']","['0.6400001049041748', '384.82623291015625', '0.8399999141693115', '1753.461669921875']",”Ã‘•,0:00:45,,,,,,,
1729563208,Fast_move,"['1729563207.3', '1729563207.52', '0.2200000286102295']","['-983.0', '382.0', '-1149.0', '426.0']",Slow_saccade,"['1729563206.27', '1729563209.27', '3.0']","['0.6400001049041748', '384.82623291015625', '0.8399999141693115', '1753.461669921875']",”Ã‘•,0:00:45,,,,,,,
1729563208,Slow_move,"['1729563207.53', '1729563207.63', '0.10000014305114746']","['-1147', '425', '-960', '356']",Slow_saccade,"['1729563206.27', '1729563209.27', '3.0']","['0.6400001049041748', '384.82623291015625', '0.8399999141693115', '1753.461669921875']",,0:00:45,,,,,,,
1729563208,Hover,"['1729563207.64', '1729563208.15', '0.5099999904632568']",,Slow_saccade,"['1729563206.27', '1729563209.27', '3.0']","['0.6400001049041748', '384.82623291015625', '0.8399999141693115', '1753.461669921875']",,0:00:45,,,,,,,
1729563208,Hover,"['1729563207.64', '1729563208.15', '0.5099999904632568']",,Slow_saccade,"['1729563206.27', '1729563209.27', '3.0']","['0.6400001049041748', '384.82623291015625', '0.8399999141693115', '1753.461669921875']",,0:00:45,,,,,,,
1729563208,Hover,"['1729563207.64', '1729563208.15', '0.5099999904632568']",,Slow_saccade,"['1729563206.27', '1729563209.27', '3.0']","['0.6400001049041748', '384.82623291015625', '0.8399999141693115', '1753.461669921875']",,0:00:45,,,,,,,
1729563208,Hover,"['1729563207.64', '1729563208.15', '0.5099999904632568']",,Slow_saccade,"['1729563206.27', '1729563209.27', '3.0']","['0.6400001049041748', '384.82623291015625', '0.8399999141693115', '1753.461669921875']",,0:00:45,,,,,,,
1729563208,Hover,"['1729563207.64', '1729563208.15', '0.5099999904632568']",,Slow_saccade,"['1729563206.27', '1729563209.27', '3.0']","['0.6400001049041748', '384.82623291015625', '0.8399999141693115', '1753.461669921875']",,0:00:45,,,,,,,
1729563208,Hover,"['1729563207.64', '1729563208.15', '0.5099999904632568']",,Slow_saccade,"['1729563206.27', '1729563209.27', '3.0']","['0.6400001049041748', '384.82623291015625', '0.8399999141693115', '1753.461669921875']",,0:00:45,,,,,,,
1729563208,Hover,"['1729563208.17', '1729563208.27', '0.09999990463256836']",,Slow_saccade,"['1729563206.27', '1729563209.27', '3.0']","['0.6400001049041748', '384.82623291015625', '0.8399999141693115', '1753.461669921875']",,0:00:45,,,,,,,
1729563208,Slow_move,"['1729563208.28', '1729563208.95', '0.6700000762939453']","['-960', '357', '-1226', '468']",Slow_saccade,"['1729563206.27', '1729563209.27', '3.0']","['0.6400001049041748', '384.82623291015625', '0.8399999141693115', '1753.461669921875']",,0:00:46,,,,,,,
1729563209,Slow_move,"['1729563208.28', '1729563208.95', '0.6700000762939453']","['-960', '357', '-1226', '468']",Slow_saccade,"['1729563206.27', '1729563209.27', '3.0']","['0.6400001049041748', '384.82623291015625', '0.8399999141693115', '1753.461669921875']",,0:00:46,,,,,,,
1729563209,Slow_move,"['1729563208.28', '1729563208.95', '0.6700000762939453']","['-960', '357', '-1226', '468']",Slow_saccade,"['1729563206.27', '1729563209.27', '3.0']","['0.6400001049041748', '384.82623291015625', '0.8399999141693115', '1753.461669921875']",,0:00:46,,,,,,,
1729563209,Slow_move,"['1729563208.28', '1729563208.95', '0.6700000762939453']","['-960', '357', '-1226', '468']",Slow_saccade,"['1729563206.27', '1729563209.27', '3.0']","['0.6400001049041748', '384.82623291015625', '0.8399999141693115', '1753.461669921875']",,0:00:46,,,,,,,
1729563209,Slow_move,"['1729563208.28', '1729563208.95', '0.6700000762939453']","['-960', '357', '-1226', '468']",Slow_saccade,"['1729563206.27', '1729563209.27', '3.0']","['0.6400001049041748', '384.82623291015625', '0.8399999141693115', '1753.461669921875']",,0:00:46,,,,,,,
1729563209,Slow_move,"['1729563208.28', '1729563208.95', '0.6700000762939453']","['-960', '357', '-1226', '468']",Slow_saccade,"['1729563206.27', '1729563209.27', '3.0']","['0.6400001049041748', '384.82623291015625', '0.8399999141693115', '1753.461669921875']",,0:00:46,,,,,,,
1729563209,Click,1729563209,"['-1226', '468', '']",Slow_saccade,"['1729563206.27', '1729563209.27', '3.0']","['0.6400001049041748', '384.82623291015625', '0.8399999141693115', '1753.461669921875']",,0:00:46,test1-1729563024486-00000024,Course Detail,None,"Blank(694, 381)",184542,87,
1729563209,Hover,"['1729563209.03', '1729563209.58', '0.5499999523162842']",,Slow_saccade,"['1729563206.27', '1729563209.27', '3.0']","['0.6400001049041748', '384.82623291015625', '0.8399999141693115', '1753.461669921875']",,0:00:46,,,,,,,
1729563209,Hover,"['1729563209.03', '1729563209.58', '0.5499999523162842']",,Slow_saccade,"['1729563206.27', '1729563209.27', '3.0']","['0.6400001049041748', '384.82623291015625', '0.8399999141693115', '1753.461669921875']",,0:00:46,,,,,,,
1729563209,Hover,"['1729563209.03', '1729563209.58', '0.5499999523162842']",,Slow_saccade,"['1729563206.27', '1729563209.27', '3.0']","['0.6400001049041748', '384.82623291015625', '0.8399999141693115', '1753.461669921875']",,0:00:46,,,,,,,
1729563209,Hover,"['1729563209.03', '1729563209.58', '0.5499999523162842']",,Fast_saccade,"['1729563209.28', '1729563210.12', '0.8399999141693115']","['1753.461669921875', '560.7774047851562', '451.93701171875', '238.18731689453125']",≤È’“,0:00:47,,,,,,,
1729563210,Hover,"['1729563209.03', '1729563209.58', '0.5499999523162842']",,Fast_saccade,"['1729563209.28', '1729563210.12', '0.8399999141693115']","['1753.461669921875', '560.7774047851562', '451.93701171875', '238.18731689453125']",≤È’“,0:00:47,,,,,,,
1729563210,Hover,"['1729563209.03', '1729563209.58', '0.5499999523162842']",,Fast_saccade,"['1729563209.28', '1729563210.12', '0.8399999141693115']","['1753.461669921875', '560.7774047851562', '451.93701171875', '238.18731689453125']",≤È’“,0:00:47,,,,,,,
1729563210,Fast_move,"['1729563209.65', '1729563209.98', '0.3299999237060547']","['-1233.0', '457.0', '-1221.0', '404.0']",Fast_saccade,"['1729563209.28', '1729563210.12', '0.8399999141693115']","['1753.461669921875', '560.7774047851562', '451.93701171875', '238.18731689453125']",≤È’“,0:00:47,,,,,,,
1729563210,Fast_move,"['1729563209.65', '1729563209.98', '0.3299999237060547']","['-1233.0', '457.0', '-1221.0', '404.0']",Fast_saccade,"['1729563209.28', '1729563210.12', '0.8399999141693115']","['1753.461669921875', '560.7774047851562', '451.93701171875', '238.18731689453125']",≤È’“,0:00:47,,,,,,,
1729563210,Fast_move,"['1729563209.65', '1729563209.98', '0.3299999237060547']","['-1233.0', '457.0', '-1221.0', '404.0']",Fast_saccade,"['1729563209.28', '1729563210.12', '0.8399999141693115']","['1753.461669921875', '560.7774047851562', '451.93701171875', '238.18731689453125']",≤È’“,0:00:47,,,,,,,
